Train loss,Validation loss,Test Loss
0.7367878768318591,0.7565818757324174,0.29221781842078076
0.7115320563169293,0.7336185514076322,0.2793201406119187
0.7031370785475266,0.7233437537019006,0.2757026810828469
0.6863698338375825,0.7081705510692162,0.2691826422939668
0.6677646001438102,0.6941695124371211,0.26297013953079545
0.6624329684848438,0.6998353049094803,0.25728537573632637
0.65569322531715,0.7127790943077503,0.2552563469728614
0.6733203958969163,0.7119124929890812,0.2658898557889341
0.6694983505780217,0.7118340294971115,0.2643050847302524
0.6317161520410761,0.7104279569802662,0.24974362315420195
0.6756960626925861,0.7043897611117309,0.27026712785870505
0.6481017015610112,0.6991198515165808,0.26102070324410553
0.6390491221925556,0.6886599484715146,0.2509444873908026
0.6505294172402941,0.6837838470441314,0.2573397974850935
0.645129069081048,0.7084546509291282,0.2533585365532302
0.6686541907912291,0.7187955804462297,0.26477744106849027
0.676527769808052,0.7335427716579926,0.26403069723852957
0.6575091266985503,0.6957315208264966,0.25815539993686043
0.640777235742581,0.6949551919077908,0.25969300505439014
0.6771119187929314,0.7213992698835131,0.27177250977765033
0.6371074375583033,0.6905597633035544,0.25209096252825985
0.6969993771680087,0.7389387302301376,0.27457979281976663
0.6563423584646431,0.7295100765775683,0.2605769314504827
0.6403977269947485,0.7242303908260834,0.25927239275296066
0.6333976999827869,0.719396841957661,0.25870318472298903
0.6334494497093305,0.6989219003029608,0.2619046121321465
0.6276420442367978,0.691705015351222,0.26043218838925136
0.6366660929182437,0.6882373324230423,0.25607120414779855
0.6355222014774887,0.716787297330483,0.25787465914044483
0.6279969765668341,0.6987607234580585,0.25538957976546406
0.6725427858346992,0.7252348731883139,0.27734672320446757
0.629548312225182,0.6900005162465237,0.26394376848560097
0.652158691774746,0.7094340249127579,0.26296983643406385
0.6139200784711761,0.6863484785373772,0.24671989456060828
0.694607656113808,0.7370619090810138,0.27791365263109713
0.6491384308245309,0.7318394601138345,0.26482563547121374
0.6506806477216435,0.7084693870681525,0.26139016711266594
0.6499029881976802,0.6857640763756268,0.27188772492110436
0.6249999114713364,0.7106219532084233,0.25495235249011894
0.6224030943862638,0.7055196934259113,0.25954913903655497
0.6110984503402297,0.7105349499475201,0.25557245275793206
0.648710129499374,0.7447181064494504,0.26295167235408007
0.6547971712996821,0.7186366428752885,0.26783408258569935
0.6282844651085091,0.7061031559518439,0.2567546109320682
0.6860398423369286,0.7317625121114999,0.2720642014125842
0.6390504482804428,0.7059157522320613,0.2536768898813835
0.6537776762112834,0.7065078798265566,0.2595875142432793
0.6447430009546643,0.6896819325092783,0.2594939925183848
0.6446339775198121,0.7028035910579311,0.2645959346831909
0.6023448996903557,0.6881132151660467,0.2505789527565973
0.6450555559635456,0.6947929981521221,0.2612109276067346
0.6309926258381867,0.7040458282609847,0.2565001791507205
0.6330442807227247,0.7506706547829575,0.25866392797895843
0.6463467100412018,0.6967168166716435,0.2619374602416888
0.6168168477864289,0.6873452446163816,0.2567718461809891
0.6021059756031384,0.6901741024939212,0.2516249094872324
0.6083313534335644,0.7005598547556572,0.25695793818427454
0.6285966609319368,0.714087166769683,0.26205216344256194
0.6307445311417355,0.7012244945062666,0.26524449676213746
0.6040244017841275,0.6962583543030691,0.2554918760854729
0.6111685902961984,0.7037071915764006,0.25366324920957983
0.5998301252611232,0.6907203551028986,0.25013765989947073
0.620269633105766,0.6945707859197857,0.2617769547863357
0.6313631246007081,0.7209603085558849,0.26028295074936053
0.5887391729677264,0.7030724824390108,0.2507687901910384
0.651100670691928,0.7081811999138222,0.26703265877768906
0.6070562873012504,0.6852987742967499,0.25405807299953714
0.6487262649814447,0.7345718871301244,0.2830122325665627
0.5926727660135921,0.6871195357443797,0.25411022859169247
0.6094210821872695,0.708659565840323,0.26333560732592987
0.7389437999851566,0.8076866346772268,0.3274553427398568
0.6214600360574416,0.6959699256655782,0.26032214184036084
0.5973100290652718,0.7030316001340987,0.2567345099558662
0.5892525952864752,0.7261587166772654,0.25238193765780914
0.6054083762193082,0.710196357933069,0.25433581242020037
0.5941096715309673,0.7012977226591524,0.2551757847822863
0.6205970250662092,0.7160872529244485,0.2625689551004037
0.6307981959911438,0.7113028542272942,0.2766003929018947
0.6161935314995918,0.7073057598833236,0.2528563505380267
0.6255713014409282,0.7580484654059475,0.2628263268365044
0.5826501715249972,0.700087883173872,0.24724159394940354
0.5858142496126737,0.725868890794144,0.25249136752311385
0.6047883175011955,0.7132536537062893,0.25482330323406926
0.7009951052170783,0.756937842419677,0.29466989753199135
0.5850600861377533,0.715955172961892,0.24915152813043326
0.6642597143857012,0.7320710968094502,0.26433649142797644
0.5947919286555886,0.6946808404182961,0.2537548412381156
0.5872794805003312,0.6998408129628207,0.25327800168118914
