Train loss,Validation loss,Test Loss
0.14053217907809104,0.1394748309713178,0.28832535291284284
0.1348563288338425,0.1442847104937526,0.28400404283566527
0.11956484238272433,0.1269367789524329,0.2537292472837497
0.10921178607011317,0.11932866903224118,0.23171873105534913
0.1097864964934972,0.11483087678947476,0.23579768111056934
0.10951633172979926,0.11901276697047063,0.22986714169905675
0.10967251346906333,0.11900487765773005,0.23774103811025343
0.10757450576328662,0.11756822542925859,0.22018014476468165
0.11725975670368417,0.1318621943634917,0.2395353786311863
0.11028975144169377,0.11709620995856027,0.2253294061717311
0.110469441111252,0.12245483618190249,0.23569231275655042
0.11051604679103572,0.1193190154183865,0.2399894707359506
0.10869538893869704,0.1161952733837006,0.2293412265660775
0.10411379467518316,0.11155620201965524,0.22200360716559653
0.10252479682772417,0.11050154031945,0.22283975058618707
0.10038701383323612,0.10996480474984602,0.22743926549021384
0.10458359302281282,0.11437671792014789,0.2404827742367066
0.10484446836745244,0.11544275078671365,0.2193354174621529
0.10902438647607673,0.11673611010556431,0.22247862758479237
0.10935242609518839,0.11569599799637655,0.2284473290038197
0.12112482554981725,0.1313017963761123,0.3139665795887349
0.11228310667226793,0.12546985866434193,0.24506700057147154
0.10688278580244297,0.11997986095063863,0.22878720252261053
0.1046976339746167,0.11323100053005411,0.22460818388044618
0.10176040104669674,0.1132523567165421,0.22784358803852073
0.11300529105041468,0.11815739734193324,0.24095909370547974
0.10576537728202393,0.11750286886537678,0.23271445507381383
0.1086935156367386,0.1165016306169143,0.23990205796823988
0.10164899246094525,0.10974376474386405,0.22367883911916223
0.10290526284581726,0.11118764137701638,0.22523072464091082
0.12444725953247877,0.1270409945724494,0.25472423045672277
0.1125256871533011,0.12167248133406468,0.23249813740906083
0.10271461649850393,0.10985724898776719,0.22503649815891244
0.12041768511482005,0.12712668560276894,0.2539151052306821
0.11416846632250241,0.11707372862150027,0.2337900448852273
0.10274558926302185,0.11118251620689769,0.22332232830902815
0.1019156854207447,0.10944580186287828,0.2174023597383931
0.11011363681142279,0.11523451607954283,0.23356304976138317
0.10579195249018535,0.11377863495823978,0.22607697733035023
0.10185061468026321,0.10936613759849109,0.2249886249577882
0.10824070090711192,0.11493765915026874,0.22791361013343106
0.10302484845876358,0.11095958518601821,0.2343239222135315
0.10728867370510566,0.11525869506803751,0.2203899306828404
0.10570637400746974,0.11544593635692393,0.23302136100779453
0.10467865559875036,0.1125019315413141,0.2280214585913189
0.0995972900410615,0.11057623456342873,0.22255710010541024
0.10477069968667246,0.11794397366617373,0.22157727589536774
0.1034796685870034,0.11546404173159662,0.23542447476513229
0.10092321879084691,0.11165277589184082,0.21956044355754578
0.10065624779045976,0.10978382075389452,0.2253468434017709
0.1022280754975715,0.10772370978644225,0.2197445247820595
0.10431347089173222,0.11827081689348609,0.25052582419176844
0.09811934989444644,0.10765884196446157,0.2194706282764342
0.10277414583648418,0.1109114514064546,0.22854571128657633
0.10474144524189487,0.11423030620203793,0.225225363099345
0.1006130046171392,0.11244207316411078,0.23142745191017364
0.10070796615974183,0.10987040704707463,0.22244935456509313
0.1024867515285806,0.10996004778082254,0.22095701585466396
0.09867058879810738,0.11014347311494697,0.22613648680903078
0.09900568192883216,0.10561505317910476,0.2157286568506992
0.10038261848207668,0.10625792641902569,0.21419139823329986
